"","RegionName","RegionCode","CityName","CityCode","Date","manage_imported_cases","cases_controlled","community_understanding","test_and_trace","endemic_factor","risk_of_openness"
"2379","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-23,1,NA,NA,0.166666666666667,NA,NA
"2380","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-24,1,NA,NA,0.166666666666667,NA,NA
"2381","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-25,1,NA,NA,0.166666666666667,NA,NA
"2382","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-26,1,NA,NA,0.166666666666667,NA,NA
"2383","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-27,1,NA,NA,0.166666666666667,NA,NA
"2384","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-28,1,NA,NA,0.166666666666667,NA,NA
"2385","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-29,1,NA,NA,0.166666666666667,NA,NA
"2386","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-30,1,NA,NA,0.166666666666667,NA,NA
"2387","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-03-31,1,NA,NA,0.166666666666667,NA,NA
"2388","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-01,1,NA,NA,0.166666666666667,NA,NA
"2389","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-02,1,NA,NA,0.166666666666667,NA,NA
"2390","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-03,1,NA,NA,0.166666666666667,NA,NA
"2391","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-04,1,NA,NA,0.166666666666667,NA,NA
"2392","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-05,1,NA,NA,0.166666666666667,NA,NA
"2393","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-06,1,NA,NA,0.166666666666667,NA,NA
"2394","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-07,1,NA,NA,0.166666666666667,NA,NA
"2395","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-08,1,NA,NA,0.166666666666667,NA,NA
"2396","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-09,1,NA,NA,0.166666666666667,NA,NA
"2397","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-10,1,NA,NA,0.166666666666667,NA,NA
"2398","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-11,1,NA,NA,0.166666666666667,NA,NA
"2399","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-12,1,NA,NA,0.166666666666667,NA,NA
"2400","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-13,1,NA,NA,0.166666666666667,NA,NA
"2401","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-14,1,NA,NA,0.166666666666667,NA,NA
"2402","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-15,1,NA,NA,0.166666666666667,NA,NA
"2403","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-16,1,NA,NA,0.666666666666667,NA,0.833333333333333
"2404","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-17,1,NA,NA,0.666666666666667,NA,0.833333333333333
"2405","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-18,1,NA,NA,0.666666666666667,NA,0.833333333333333
"2406","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-19,1,0.0257142857142857,0.417585714285714,0.666666666666667,0,0.527491666666667
"2407","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-20,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2408","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-21,1,0.0285714285714286,0.418428571428571,0.666666666666667,0,0.528416666666667
"2409","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-22,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2410","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-23,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2411","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-24,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2412","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-25,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2413","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-26,1,0.00571428571428571,0.411685714285714,0.666666666666667,0,0.521016666666667
"2414","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-27,1,0.0285714285714286,0.418428571428571,0.666666666666667,0,0.528416666666667
"2415","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-28,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2416","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-29,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2417","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-04-30,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2418","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-01,1,0.0228571428571429,0.416742857142857,0.666666666666667,0,0.526566666666667
"2419","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-02,1,0.0628571428571429,0.428542857142857,0.666666666666667,0.361305142857143,0.7058916632
"2420","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-03,1,0.0657142857142857,0.429385714285714,0.666666666666667,0.392879619047619,0.720992769596825
"2421","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-04,1,0.0685714285714286,0.430228571428571,0.666666666666667,0.424454095238095,0.736035463212698
"2422","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-05,1,0.0685714285714286,0.430228571428571,0.666666666666667,0.424454095238095,0.736035463212698
"2423","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-06,1,0.0885714285714286,0.436128571428571,0.583333333333333,0.645475428571429,0.832312832085714
"2424","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-07,1,0.0971428571428571,0.438657142857143,0.583333333333333,0.740198857142857,0.877837172609524
"2425","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-08,1,0.0971428571428571,0.438657142857143,0.583333333333333,0.740198857142857,0.877837172609524
"2426","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-09,1,0.0571428571428571,0.426857142857143,0.583333333333333,0.29815619047619,0.660892466031746
"2427","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-10,1,0.0714285714285714,0.431071428571429,0.583333333333333,0.456028571428571,0.739687005952381
"2428","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-11,1,0.0542857142857143,0.426014285714286,0.583333333333333,0.266581714285714,0.644958319704762
"2429","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-12,1,0.1,0.4395,0.583333333333333,0.771773333333333,0.892895127222222
"2430","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-13,1,0.0914285714285714,0.436971428571429,0.583333333333333,0.677049958228906,0.847546050281259
"2431","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-14,1,0.0885714285714286,0.436128571428571,0.583333333333333,0.645475477777778,0.832312855359907
"2432","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-15,1,0.0885714285714286,0.436128571428571,0.583333333333333,0.645475467418546,0.832312850460077
"2433","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-16,1,0.0885714285714286,0.436128571428571,0.583333333333333,0.645475465476191,0.832312849541359
"2434","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-17,1,0.0714285714285714,0.431071428571429,0.583333333333333,0.456028600464576,0.739687019847319
"2435","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-18,1,0.0628571428571429,0.428542857142857,0.583333333333333,0.361305168408827,0.692585532641309
"2436","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-19,1,0.0628571428571429,0.428542857142857,0.583333333333333,0.361305168408827,0.692585532641309
"2437","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-20,1,0.0714285714285714,0.431071428571429,0.583333333333333,0.456028600464576,0.739687019847319
"2438","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-21,1,0.0685714285714286,0.430228571428571,0.583333333333333,0.42445412311266,0.724044936895083
"2439","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-22,1,0.0771428571428571,0.432757142857143,0.583333333333333,0.519177550048591,0.770795944961913
"2440","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-23,1,0.1,0.4395,0.583333333333333,0.771773365079365,0.89289514212037
"2441","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-24,1,0.105714285714286,0.441185714285714,0.583333333333333,0.834922318957772,0.922835813644152
"2442","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-25,1,0.114285714285714,0.443714285714286,0.583333333333333,0.929645749235474,0.967308724811417
"2443","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-26,1,0.0771428571428571,0.432757142857143,0.583333333333333,0.519177545787546,0.770795942930708
"2444","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-27,1,0.06,0.4277,0.583333333333333,0.329730683473389,0.67676820768268
"2445","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-28,1,0.0742857142857143,0.431914285714286,0.583333333333333,0.487603067915691,0.755270685287666
"2446","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-29,1,0.0657142857142857,0.429385714285714,0.583333333333333,0.392879636571429,0.708344436745276
"2447","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-30,1,0.0885714285714286,0.436128571428571,0.583333333333333,0.645475452003023,0.832312843168663
"2448","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-05-31,1,0.0828571428571429,0.434442857142857,0.583333333333333,0.582326497113997,0.801671217767106
"2449","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-01,1,0.0742857142857143,0.431914285714286,0.583333333333333,0.487603066378066,0.755270684553271
"2450","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-02,1,0.174285714285714,0.461414285714286,0.583333333333333,1,1
"2451","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-03,1,0.174285714285714,0.461414285714286,0.583333333333333,1,1
"2452","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-04,1,0.157142857142857,0.456357142857143,0.583333333333333,1,1
"2453","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-05,1,0.211428571428571,0.472371428571429,0.583333333333333,1,1
"2454","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-06,1,0.188571428571429,0.465628571428571,0.583333333333333,1,1
"2455","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-07,1,0.202857142857143,0.469842857142857,0.583333333333333,1,1
"2456","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-08,1,0.202857142857143,0.469842857142857,0.583333333333333,1,1
"2457","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-09,1,0.194285714285714,0.467314285714286,0.583333333333333,1,1
"2458","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-10,1,0.191428571428571,0.466471428571429,0.583333333333333,1,1
"2459","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-11,1,0.191428571428571,0.466471428571429,0.583333333333333,1,1
"2460","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-12,1,0.137142857142857,0.450457142857143,0.583333333333333,1,1
"2461","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-13,1,0.117142857142857,0.444557142857143,0.583333333333333,0.961220221222347,0.982016200756687
"2462","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-14,1,0.185714285714286,0.464785714285714,0.583333333333333,1,1
"2463","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-15,1,0.282857142857143,0.493442857142857,0.583333333333333,1,1
"2464","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-16,1,0.337142857142857,0.509457142857143,0.583333333333333,1,1
"2465","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-17,1,0.337142857142857,0.509457142857143,0.583333333333333,1,1
"2466","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-18,1,0.34,0.5103,0.583333333333333,1,1
"2467","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-19,1,0.371428571428571,0.519571428571429,0.583333333333333,1,1
"2468","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-20,1,0.462857142857143,0.546542857142857,0.583333333333333,1,1
"2469","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-21,1,0.38,0.5221,0.583333333333333,1,1
"2470","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-22,1,0.454285714285714,0.544014285714286,0.583333333333333,1,1
"2471","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-23,1,0.3,0.4985,0.583333333333333,1,1
"2472","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-24,1,0.302857142857143,0.499342857142857,0.583333333333333,1,1
"2473","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-25,1,0.345714285714286,0.511985714285714,0.583333333333333,1,1
"2474","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-26,1,0.317142857142857,0.503557142857143,0.583333333333333,1,1
"2475","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-27,1,0.234285714285714,0.479114285714286,0.583333333333333,1,1
"2476","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-28,1,0.328571428571429,0.506928571428571,0.583333333333333,1,1
"2477","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-29,1,0.22,0.4749,0.583333333333333,1,1
"2478","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-06-30,1,0.237142857142857,0.479957142857143,0.583333333333333,1,1
"2479","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-01,1,0.26,0.4867,0.583333333333333,1,1
"2480","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-02,1,0.231428571428571,0.533855102040816,0.583333333333333,1,1
"2481","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-03,1,0.245714285714286,0.587742857142857,0.583333333333333,1,1
"2482","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-04,1,0.254285714285714,0.650857142857143,0.583333333333333,1,1
"2483","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-05,1,0.354285714285714,0.701420408163265,0.583333333333333,1,1
"2484","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-06,1,0.462857142857143,0.758448979591837,0.583333333333333,1,1
"2485","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-07,1,0.54,0.8175,0.583333333333333,1,1
"2486","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-08,1,0.557142857142857,0.861897959183674,0.583333333333333,1,1
"2487","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-09,1,0.745714285714286,0.87994693877551,0.583333333333333,1,1
"2488","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-10,1,0.765714285714286,0.882742857142857,0.583333333333333,1,1
"2489","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-11,1,0.874285714285714,0.893057142857143,0.583333333333333,1,1
"2490","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-12,1,0.725714285714286,0.892595918367347,0.583333333333333,1,1
"2491","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-13,1,0.6,0.891,0.583333333333333,1,1
"2492","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-14,1,0.534285714285714,0.885883673469388,0.583333333333333,1,1
"2493","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-15,1,0.54,0.886328571428571,0.583333333333333,1,1
"2494","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-16,1,0.388571428571429,0.874538775510204,0.583333333333333,1,1
"2495","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-17,1,0.48,0.881657142857143,0.583333333333333,1,1
"2496","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-18,1,0.362857142857143,0.872536734693878,0.583333333333333,1,1
"2497","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-19,1,0.494285714285714,0.882769387755102,0.583333333333333,1,1
"2498","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-20,1,0.568571428571429,0.88855306122449,0.583333333333333,1,1
"2499","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-21,1,0.594285714285714,0.890555102040816,0.583333333333333,1,1
"2500","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-22,1,0.565714285714286,0.888330612244898,0.583333333333333,1,1
"2501","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-23,1,0.531428571428571,0.885661224489796,0.583333333333333,1,1
"2502","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-24,1,0.422857142857143,0.877208163265306,0.583333333333333,1,1
"2503","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-25,1,0.474285714285714,0.886661224489796,0.583333333333333,1,1
"2504","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-26,1,0.331428571428571,0.878432653061225,0.583333333333333,1,1
"2505","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-27,1,0.234285714285714,0.871355102040816,0.583333333333333,1,1
"2506","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-28,1,0.254285714285714,0.872812244897959,0.583333333333333,1,1
"2507","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-29,1.25,0.282857142857143,0.87489387755102,0.583333333333333,1,1
"2508","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-30,1.25,0.277142857142857,0.874477551020408,0.583333333333333,1,1
"2509","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-07-31,1.25,0.271428571428571,0.874061224489796,0.583333333333333,1,1
"2510","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-01,1.25,0.257142857142857,0.873020408163265,0.583333333333333,1,1
"2511","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-02,1.25,0.237142857142857,0.871563265306122,0.583333333333333,1,1
"2512","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-03,1.25,0.234285714285714,0.885228571428571,0.583333333333333,1,1
"2513","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-04,1.25,0.217142857142857,0.891755102040816,0.583333333333333,1,1
"2514","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-05,1.25,0.242857142857143,0.898336734693878,0.583333333333333,1,1
"2515","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-06,1.25,0.242857142857143,0.898336734693878,0.583333333333333,1,1
"2516","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-07,1.25,0.248571428571429,0.898667346938775,0.583333333333333,1,1
"2517","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-08,1.25,0.2,0.895857142857143,0.583333333333333,1,1
"2518","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-09,1.25,0.242857142857143,0.898336734693878,0.583333333333333,1,1
"2519","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-10,1.25,0.251428571428571,0.898832653061225,0.583333333333333,1,1
"2520","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-11,1.25,0.234285714285714,0.897840816326531,0.583333333333333,1,1
"2521","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-12,1.25,0.174285714285714,0.894369387755102,0.583333333333333,1,1
"2522","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-13,1.25,0.177142857142857,0.914065306122449,0.583333333333333,1,1
"2523","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-14,1.25,0.18,0.9155,0.583333333333333,1,1
"2524","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-15,1.25,0.202857142857143,0.916561224489796,0.583333333333333,1,1
"2525","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-16,1.25,0.185714285714286,0.927428571428571,0.583333333333333,1,1
"2526","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-17,1.25,0.171428571428571,0.928163265306122,0.583333333333333,1,1
"2527","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-18,1.25,0.157142857142857,0.931551020408163,0.583333333333333,1,1
"2528","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-19,1.25,0.174285714285714,0.932187755102041,0.583333333333333,1,1
"2529","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-20,1.25,0.162857142857143,0.931763265306122,0.583333333333333,1,1
"2530","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-21,1.25,0.157142857142857,0.931551020408163,0.583333333333333,1,1
"2531","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-22,1.25,0.148571428571429,0.931232653061224,0.583333333333333,1,1
"2532","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-23,1.25,0.125714285714286,0.930383673469388,0.583333333333333,1,1
"2533","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-24,1.25,0.151428571428571,0.931338775510204,0.583333333333333,1,1
"2534","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-25,1.25,0.134285714285714,0.930702040816326,0.583333333333333,1,1
"2535","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-26,1.25,0.114285714285714,0.929959183673469,0.583333333333333,0.929645750641088,0.980258214749621
"2536","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-27,1.25,0.14,0.933571428571429,0.583333333333333,1,1
"2537","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-28,1.25,0.137142857142857,0.933469387755102,0.583333333333333,1,1
"2538","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-29,1.25,0.134285714285714,0.933367346938776,0.583333333333333,1,1
"2539","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-30,1.25,0.134285714285714,0.933367346938776,0.583333333333333,1,1
"2540","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-08-31,1.25,0.0971428571428571,0.9334,0.583333333333333,0.740198887284701,0.926208442525843
"2541","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-01,1.25,0.0885714285714286,0.942657142857143,0.583333333333333,0.645475455980801,0.899364831755922
"2542","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-02,1.25,0.1,0.947071428571429,0.583333333333333,0.771773364156759,0.936119636325853
"2543","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-03,1.25,0.0685714285714286,0.946195918367347,0.583333333333333,0.424454116360207,0.834257272040784
"2544","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-04,1.25,0.0628571428571429,0.946036734693878,0.583333333333333,0.361305162219079,0.815134124067154
"2545","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-05,1.25,0.08,0.947885714285714,0.583333333333333,0.550752024513023,0.872101240654931
"2546","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-06,1.25,0.0828571428571429,0.954810204081633,0.583333333333333,0.582326501578964,0.88211172610357
"2547","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-07,1.25,0.0942857142857143,0.955079591836735,0.583333333333333,0.708624409785933,0.918611414156112
"2548","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-08,1.25,0.0971428571428571,0.95514693877551,0.583333333333333,0.740198886656746,0.927620912073905
"2549","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-09,1.25,0.0828571428571429,0.953440816326531,0.583333333333333,0.582326503039842,0.881968737272811
"2550","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-10,1.25,0.0828571428571429,0.952071428571428,0.583333333333333,0.582326502953119,0.881825748005182
"2551","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-11,1.25,0.105714285714286,0.944524489795918,0.583333333333333,0.834922319837683,0.953925668414846
"2552","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-12,1.25,0.0942857142857143,0.944189795918367,0.583333333333333,0.708624411327933,0.917818159412774
"2553","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-13,1.25,0.0914285714285714,0.94410612244898,0.583333333333333,0.677049934216986,0.908675213744621
"2554","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-14,1.25,0.131428571428571,0.943942857142857,0.583333333333333,1,1
"2555","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-15,1.25,0.182857142857143,0.945485714285714,0.583333333333333,1,1
"2556","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-16,1.25,0.177142857142857,0.942710204081633,0.583333333333333,1,1
"2557","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-17,1.25,0.182857142857143,0.937697959183673,0.583333333333333,1,1
"2558","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-18,1.25,0.154285714285714,0.936718367346939,0.583333333333333,1,1
"2559","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-19,1.25,0.137142857142857,0.925485714285714,0.583333333333333,1,1
"2560","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-20,1.25,0.151428571428571,0.922095918367347,0.583333333333333,1,1
"2561","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-21,1.25,0.114285714285714,0.920530612244898,0.583333333333333,0.929645749624525,0.980092379445625
"2562","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-22,1.25,0.0914285714285714,0.919567346938776,0.583333333333333,0.677049933032953,0.906694013611219
"2563","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-23,1.25,0.0914285714285714,0.919567346938776,0.583333333333333,0.677049932841933,0.90669401355603
"2564","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-24,1.25,0.105714285714286,0.920169387755102,0.583333333333333,0.834922318062598,0.952920546972346
"2565","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-25,1.25,0.117142857142857,0.920651020408163,0.583333333333333,0.961220226081922,0.989055642113956
"2566","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-26,1.25,0.122857142857143,0.920891836734694,0.583333333333333,1,1
"2567","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-27,1.25,0.14,0.921614285714285,0.583333333333333,1,1
"2568","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-28,1.25,0.122857142857143,0.920891836734694,0.583333333333333,1,1
"2569","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-29,1.25,0.0914285714285714,0.919567346938776,0.583333333333333,0.677049934136546,0.906694013930067
"2570","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-09-30,1.25,0.0885714285714286,0.91944693877551,0.583333333333333,0.645475456739643,0.897307685221071
"2571","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-10-01,1.25,0.0685714285714286,0.918604081632653,0.583333333333333,0.424454117045745,0.830287180229252
"2572","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-10-02,1.25,0.0542857142857143,0.888816326530612,0.583333333333333,0.266581731550104,0.775653837693075
"2573","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-10-03,1.25,0.0485714285714286,0.881520408163265,0.583333333333333,0.203432777351847,0.753746255531119
"2574","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-10-04,1.25,0,0.875714285714286,0.583333333333333,0,0.677261904761905
"2575","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-10-05,1.25,0,0.875714285714286,0.583333333333333,0,0.677261904761905
"2576","Roraima","BR_RR","Rorainopolis","BR_1400472",2020-10-06,1.25,0,0.875714285714286,0.583333333333333,0,0.677261904761905
