CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200318,0.00,,,2.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,35.19,35.19,39.29,39.29,,,,,,
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200318,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,,,,,,
Brazil,BRA,Paraiba,BR_PB,Joao Pessoa,BR_2507507,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200318,3.00,1,,2.00,1,"https://www.legisweb.com.br/legislacao/?id=390829  ",2.00,1,,2.00,1,,1.00,1,"The government adjusted the bus fleet in order to increase the supply in the routes with higher demand, and thereby decrease the number of passengers within each bus.    http://web.archive.org/web/20200430185212/https://www.agenciabrasilia.df.gov.br/2020/03/17/secretaria-de-transportes-remaneja-frota-de-onibus/",0.00,,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,54.63,54.63,66.67,66.67,,,,,,
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200318,2.00,1,,0.00,,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,29.63,29.63,39.29,39.29,,,,,,
Brazil,BRA,Piaui,BR_PI,Teresina,BR_2211001,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,Palmas,BR_1721000,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200318,3.00,1,"http://coronavirus.to.gov.br/",0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,22.22,22.22,28.57,28.57,,,,,,
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200318,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,"The Government of Sergipe shared through its twitter account measures that individuals can take to prevent the contraction and spread of the virus.  Link: http://web.archive.org/web/20200521074648/https://twitter.com/governosergipe/status/1240365375197450240https://www.se.gov.br/noticias/saude/huse_promove_acao_de_sensibilizacao_com_servidores_para_prevencao_do_coronavirus",,,,,,,,,,,,,43.52,43.52,48.81,48.81,,,,,,
Brazil,BRA,Sergipe,BR_SE,Aracaju,BR_2800308,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,Boa Vista,BR_1400100,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200318,3.00,1,,0.00,,,2.00,1,,4.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,,,,,,,,,,,,,38.89,38.89,38.10,38.10,,,,,,
Brazil,BRA,Rondonia,BR_RO,Porto Velho,BR_1100205,20200318,,,,,,,2.00,0,,,,,0.00,,,0.00,,,0.00,,,1.00,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200318,3.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,22.22,22.22,28.57,28.57,,,,,,
Brazil,BRA,Amapa,BR_AP,Macapa,BR_1600303,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200318,2.00,1,"https://seadantigo.portal.ap.gov.br/diario/DOEn7125.pdf?ts=20040209  ",0.00,,,0.00,,,2.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,33.33,33.33,50.24,50.24,,,,,,
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200318,3.00,1,,0.00,,,2.00,1,"C:\Users\Gui\Dropbox\Coved19LegUSP\data\raw\LegRepo\RN - Decreto - 29524",2.00,1,"C:\Users\Gui\Dropbox\Coved19LegUSP\data\raw\LegRepo\RN - Decreto - 29524",0.00,,,0.00,,,0.00,,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,44.44,44.44,50.00,50.00,,,,,,
Brazil,BRA,Rio Grande do Norte,BR_RN,Natal,BR_2408102,20200318,,,,,,,,,,,,,1.00,1,"  Municipal public transport companies are recommended not to carry passengers beyond the number of seats. See Decreto 11920 Art 19: /web/20200517155202/https://www.legisweb.com.br/legislacao/?id=390781",0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200318,0.00,,,0.00,,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,,,,,,,,,,,,,16.67,16.67,23.81,23.81,,,,,,
Brazil,BRA,Mato Grosso,BR_MT,Cuiaba,BR_5103403,20200318,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200319,2.00,1,"https://www.legisweb.com.br/legislacao/?id=390721",0.00,,,0.00,,,0.00,,,0.00,,,1.00,1,"Publication on the Ceará Government's official web portal recommends that people should stay at home as much as possible.    https://web.archive.org/web/20200504162037/https://www.saude.ce.gov.br/2020/03/19/permanecer-em-casa-reduz-risco-de-contagio-da-doenca/",0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,22.22,22.22,32.14,32.14,,,21.21,21.21,,
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200319,0.00,,,2.00,0,,2.00,0,,2.00,0,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,1.00,,,,,,,,,,,,23.61,23.61,26.19,26.19,,,22.35,22.35,,
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200319,3.00,1,,3.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,1.00,,,,,,,,,,,,50.00,50.00,52.38,52.38,,,43.94,43.94,,
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200319,2.00,1,,0.00,,,2.00,1,,4.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,40.74,40.74,39.29,39.29,,,36.36,36.36,,
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200319,2.00,1,"http://diario.imprensaoficial.am.gov.br/diariooficial/consultaPublica.do  ",0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,2.00,1,"The government announced the suspension of fluvial transport services in the entire State for fifteen days, starting on March 19.    https://web.archive.org/web/20200504233943/http://www.defesacivil.am.gov.br/wp-content/uploads/2020/03/Decreto-42.087-de-19-de-mar%C3%A7o-de-2020.pdf",0.00,,,,,,,,,,,0.00,,,1.00,,,,,,,,,,,,35.19,35.19,39.29,39.29,,,31.82,31.82,,
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200319,2.00,1,,0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,1.00,,,,,,,,,,,,29.63,29.63,34.52,34.52,,,27.27,27.27,,
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200319,3.00,1,,0.00,,,2.00,1,,3.00,0,,0.00,,,0.00,,,0.00,,,1.00,"Passengers arriving from locations with Covid-19 community transmission must undergo screening procedures, with temperature measurement, and testing, at the road, port and airport terminals.    Link: https://web.archive.org/web/20200524130110/http://www.secom.ba.gov.br/2020/03/152898/Entenda-as-medidas-de-combate-ao-coronavirus-na-Bahia.html    ""Os passageiros oriundos de localidades onde ocorre transmissão comunitária da Covid-19 deverão se submeter a procedimentos de triagem, com medição de temperatura, e testagem, nos terminais de transporte rodoviário, portuário e aeroportuário, no momento do desembarque ou em postos específicos para esse fim. Foram instalados postos avançados na BR-116, BR-101 e na BR-242, que ligam a Bahia ao centro-oeste do país. Caminhões e ônibus são parados para que a medição da temperatura dos passageiros seja realizada. Nos casos de quadro clínico sugestivo de coronavírus, o passageiro terá amostra respiratória coletada, receberá Equipamento de Proteção Individual (EPI) e será monitorado pela Autoridade Sanitária local.  ",,,,,,,,,,2.00,1,,,,,,,,,,,,,,43.06,43.06,46.43,46.43,,,,,,
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200319,3.00,1,,0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,1.00,,,,,,,,,,,,33.33,33.33,38.10,38.10,,,30.30,30.30,,
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200319,2.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,37.04,37.04,50.00,50.00,,,33.33,33.33,,
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200319,2.00,1,,0.00,,,2.00,1,,4,1,,1.00,1,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,46.30,46.30,48.81,48.81,,,40.91,40.91,,
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200319,2.00,1,,2.00,1,"http://dopaonlineupload.procempa.com.br/dopaonlineupload/3276_ce_285097_1.pdf",2.00,1,,3.00,1,,0.00,,,1.00,1,"Porto Alegre's secretary of health urges the residents to stay home.    https://web.archive.org/web/20200507132629/https://prefeitura.poa.br/sms/noticias/porto-alegre-registra-20-casos-confirmados-para-coronavirus",0.00,,,0.00,,,,,,,,,,,2.00,1,"Mayor house launches twitter hashtag #poacontracorona in 19.03 (https://twitter.com/saudepoa?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3Asaudepoa&ref_url=https%3A%2F%2Fprefeitura.poa.br%2Fcoronavirus) actions involve photos with hospital teams asking people to stay home, posts of things to do during isolation (read a good book, etc.), police cars with speakers passing on streets demanding people to stay home, a local humorist is hired to be in a car with loudspeakers demanding people to stay home, a plane with loud speakers flyes over the town demanding cooperation.  ",1.00,,,,,,,,,,,,49.07,49.07,57.14,57.14,,,43.18,43.18,,
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200319,2.00,1,"https://saude.rs.gov.br/coronavirus",3.00,1,"https://saude.rs.gov.br/coronavirus",0.00,,,0.00,,,1.00,1,"The government determined that the transportation of passengers (public and private) should not operate exceeding the capacity of seated passengers for fifteen days, starting on March 19. The policy applies to the entire State.    https://web.archive.org/web/20200506223118/https://saude-admin.rs.gov.br/upload/arquivos/202003/19125910-decreto-55-128-20.pdf",1.00,1,"The Rio Grande do Sul's governor urge the citizens to stay home.     https://web.archive.org/web/20200506224511/https://estado.rs.gov.br/estado-decreta-situacao-de-calamidade-publica-e-anuncia-novas-restricoes-5e7395176e9b1",2.00,1,"The government suspended the entry of interstate transportation of passengers (public and private). Additionally, it was determined that inter-city mass transportation (public and private) should not operate exceeding half of the capacity of seated passengers. The policies apply to the entire State.    https://web.archive.org/web/20200506223118/https://saude-admin.rs.gov.br/upload/arquivos/202003/19125910-decreto-55-128-20.pdf",0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,50.00,50.00,63.10,63.10,,,43.94,43.94,,
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200319,3.00,1,,2.00,1,"The state government published a decree cancelling all public events, closing gyms, cinemas, theatres and shopping centres, and suspending classes in schools and universities. It also recomended that some types of firms in commerce and the service sector cease activity.  Link: http://archive.today/vBdVw",2.00,1,,4.00,1,"https://coronavirus.rj.gov.br/decretos/",1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,61.11,61.11,70.24,70.24,,,,,,
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200319,0.00,,,0.00,,,2.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,25.93,25.93,35.71,35.71,,,,,,
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200319,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,0.00,,,0.00,,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,54.63,54.63,60.71,60.71,,,,,,
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200319,3.00,1,,0.00,,,2.00,1,,3.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,45.37,45.37,50.00,50.00,,,,,,
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200319,0.00,,,0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,27.78,27.78,28.57,28.57,,,,,,
Brazil,BRA,Alagoas,BR_AL,Maceio,BR_2704302,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Parana,BR_PR,Curitiba,BR_4106902,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200319,0.00,,,2.00,1,"https://www.legislacao.pr.gov.br/legislacao/pesquisarAto.do?action=exibir&codAto=233010&indice=1&totalRegistros=12&dt=21.2.2020.18.8.47.638  ",2.00,1,,3.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,37.96,37.96,39.29,39.29,,,,,,
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200319,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,18.52,18.52,25.00,25.00,,,,,,
Brazil,BRA,Maranhao,BR_MA,Sao Luis,BR_2111300,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200319,1.00,1,,0.00,,,2.00,1,"https://www.coronavirus.ms.gov.br/wp-content/uploads/2020/03/DECRETO-N%C2%BA-15.396-DE-19-DE-MAR%C3%87O-DE-2020..pdf  ",0.00,,,0.00,,,0.00,,,0.00,,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,31.48,31.48,42.86,42.86,,,,,,
Brazil,BRA,Mato Grosso do Sul,BR_MS,Campo Grande,BR_5002704,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,"From 19.03 on, the mayor house has a public website where they launch all the information regarding actions against the virus, and they are using all social media channels (Instagram, facebook) with a focus on coronavirus information. ",,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200319,1.00,1,,2.00,1,,2.00,1,,2.00,1,,1.00,0,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,41.67,41.67,51.19,51.19,,,,,,
Brazil,BRA,Espirito Santo,BR_ES,Vitoria,BR_3205309,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200319,3.00,1,"https://www.saude.mg.gov.br/images/noticias_e_eventos/000_2020/coronavirus-legislacoes/Delib_COES_n_08-de-19.03.2020.pdf  ",0.00,,,2.00,1,"https://www.saude.mg.gov.br/images/noticias_e_eventos/000_2020/coronavirus-legislacoes/Delib_COES_n_08-de-19.03.2020.pdf  ",3.00,1,"https://www.saude.mg.gov.br/images/noticias_e_eventos/000_2020/coronavirus-legislacoes/Delib_COES_n_08-de-19.03.2020.pdf  ",0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,41.67,41.67,42.86,42.86,,,,,,
Brazil,BRA,Minas Gerais,BR_MG,Belo Horizonte,BR_3106200,20200319,2.00,1,"(Belo Horizonte Official Gazette, 18/03/2020 - Municipal Secretary of Education ordinance no. 102/2020): Article 4. All activity in municipal public schools are suspended, until further notice, by March 19th.    (Original in Portuguese) ""Art. 1º – Ficam suspensas todas as atividades escolares regulares (...) nas escolas municipais, a partir de 19 de março, por tempo indeterminado, até nova manifestação, considerando o contexto que se apresente no Município.""    Link: http://portal6.pbh.gov.br/dom/iniciaEdicao.do?method=DetalheArtigo&pk=1226968  ",0.00,,,2.00,1,"(Belo Horizonte Official Gazette, 17/03/2020 - edict no. 17.298/2020): Article 4. Suspension of: II - public or private events, being them in the open or in closed spaces, including cultural programs in public spaces.    (Original in Portuguese) ""Art. 4º – (...) suspensão: II – de eventos públicos e privados, seja em espaço aberto ou fechado, incluída a programação dos equipamentos culturais públicos;""    Link: http://portal6.pbh.gov.br/dom/Files/dom5976%20-%202%20edicao%20-%20assinado.pdf  ",4.00,1,"(Belo Horizonte Official Gazette, 17/03/2020 - edict no. 17.298/2020): Article 4. Suspension of: II - public or private events, being them in the open or in closed spaces, including cultural programs in public spaces.    (Original in Portuguese) ""Art. 4º – (...) suspensão: II – de eventos públicos e privados, seja em espaço aberto ou fechado, incluída a programação dos equipamentos culturais públicos;""    Link: http://portal6.pbh.gov.br/dom/Files/dom5976%20-%202%20edicao%20-%20assinado.pdf",0.00,,,1.00,1,"The mayor urged people to stay home    https://web.archive.org/web/20200513232054/https://prefeitura.pbh.gov.br/noticias/prefeitura-estuda-medidas-para-minimizar-impactos-da-covid-19-no-setor-comercial",0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,44.44,44.44,46.43,46.43,,,,,,
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200319,3.00,1,,3.00,1,,2.00,1,,3.00,1,,2.00,1,,1.00,1,"Local authorities urge citizens to stay home.    https://web.archive.org/web/20200519145443/https://www.sc.gov.br/noticias/temas/coronavirus/coronavirus-em-sc-seguranca-publica-aumenta-fiscalizacao-para-restringir-circulacao-de-pessoas  ",2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,78.70,78.70,85.71,85.71,,,,,,
Brazil,BRA,Santa Catarina,BR_SC,Florianopolis,BR_4205407,20200319,,,,,,,,,,,,,2.00,1,"The municipal government announced the suspension of collective public transport services, starting on March 19.    https://web.archive.org/web/20200517153428/http://www.pmf.sc.gov.br/arquivos/diario/pdf/19_03_2020_18.24.54.c52850576e811b4883b2583a2a489f06.pdf",1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Acre,BR_AC,Rio Branco,BR_1200401,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,1.00,,,,,,,,,,,2.00,1,"The City Government posted on its Facebook page, on March 19, the first coordinated campaign about COVID-19 prevention and safety measures.    See the post: http://web.archive.org/web/20200518020518/https://www.facebook.com/PrefRioBranco/posts/1953937294750567",,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200319,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,,,,,,,,,,,,,12.96,12.96,20.24,20.24,,,,,,
Brazil,BRA,Para,BR_PA,Belem,BR_1501402,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200319,0.00,,,2.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,35.19,35.19,39.29,39.29,,,,,,
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200319,3.00,1,"https://www.legisweb.com.br/legislacao/?id=390843",0.00,,,1.00,1,"https://www.legisweb.com.br/legislacao/?id=390843",0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,27.78,27.78,38.10,38.10,,,,,,
Brazil,BRA,Paraiba,BR_PB,Joao Pessoa,BR_2507507,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200319,3.00,1,,2.00,1,,2.00,1,,2.00,1,,1.00,1,,0.00,,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,54.63,54.63,66.67,66.67,,,,,,
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200319,2.00,1,,0.00,,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,29.63,29.63,39.29,39.29,,,,,,
Brazil,BRA,Piaui,BR_PI,Teresina,BR_2211001,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,Palmas,BR_1721000,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200319,3.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,22.22,22.22,28.57,28.57,,,,,,
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200319,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,,,,,,,,,,,,,43.52,43.52,48.81,48.81,,,,,,
Brazil,BRA,Sergipe,BR_SE,Aracaju,BR_2800308,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,Boa Vista,BR_1400100,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200319,3.00,1,,0.00,,,2.00,1,,4.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,,,,,,,,,,,,,38.89,38.89,38.10,38.10,,,,,,
Brazil,BRA,Rondonia,BR_RO,Porto Velho,BR_1100205,20200319,,,,,,,2.00,0,,,,,0.00,,,0.00,,,0.00,,,1.00,,,,,,,,,,,2.00,1,"Porto Velho prefecture declares state of emergency. The Prefect says:  “Pedimos que as pessoas tenham calma e não lotem as unidades de saúde. É tudo o que elas não devem fazer. A dispersão social evita a propagação rápida do vírus”    https://web.archive.org/web/20200516231335/https://www.portovelho.ro.gov.br/artigo/27924/coronavirus-prefeito-hildon-chaves-decreta-situacao-de-emergencia-por-180-dias-em-porto-velho",,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200319,3.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,22.22,22.22,28.57,28.57,,,,,,
Brazil,BRA,Amapa,BR_AP,Macapa,BR_1600303,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200319,2.00,1,,0.00,,,0.00,,,2.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,33.33,33.33,50.24,50.24,,,,,,
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200319,3.00,1,,0.00,,,2.00,1,,2.00,1,,0.00,,,0.00,,,0.00,,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,44.44,44.44,50.00,50.00,,,,,,
Brazil,BRA,Rio Grande do Norte,BR_RN,Natal,BR_2408102,20200319,,,,,,,,,,,,,1.00,1,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200319,0.00,,,0.00,,,2.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,1.00,1,,,,,,,,,,,,,,16.67,16.67,23.81,23.81,,,,,,
Brazil,BRA,Mato Grosso,BR_MT,Cuiaba,BR_5103403,20200319,,,,,,,,,,,,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
